datetime,load_forecast,load_true,sum_forecast,solar_forecast,onshore_forecast
7/4/2015 3:45,44201,46560,3979,0,3675
7/4/2015 4:00,44304,46675,4016,0,3673
7/4/2015 4:15,44284,46573,4022,0,3661
7/4/2015 4:30,44099,46256,4021,0,3638
7/4/2015 4:45,44087,46179,4008,3,3605
7/4/2015 5:00,44414,46184,4114,33,3558
7/4/2015 5:15,44307,45914,4214,128,3535
7/4/2015 5:30,44251,46212,4392,279,3534
7/4/2015 5:45,44557,46517,4711,572,3531
7/4/2015 6:00,45717,47528,5065,969,3461
7/4/2015 6:15,46577,48254,5434,1415,3355
7/4/2015 6:30,47346,49612,5929,1972,3264
7/4/2015 6:45,47972,50458,6646,2786,3138
7/4/2015 7:00,49579,52020,7525,3731,3043
7/4/2015 7:15,50385,53081,8393,4785,2827
7/4/2015 7:30,51565,54309,9376,5944,2625
7/4/2015 7:45,52621,55456,10470,7201,2434
7/4/2015 8:00,54147,56833,11619,8503,2249
7/4/2015 8:15,55251,57753,12862,9841,2118
7/4/2015 8:30,56194,58855,14129,11201,1991
7/4/2015 8:45,56931,59212,15465,12596,1897
7/4/2015 9:00,57852,60332,16776,13941,1826
7/4/2015 9:15,58841,60858,18066,15216,1802
7/4/2015 9:30,59499,61384,19300,16437,1778
7/4/2015 9:45,60084,62019,20483,17618,1741
7/4/2015 10:00,61022,62548,21643,18744,1747
7/4/2015 10:15,61533,62787,22731,19787,1772
7/4/2015 10:30,61824,63196,23736,20739,1803
7/4/2015 10:45,62025,63434,24571,21559,1796
7/4/2015 11:00,62376,63609,25314,22303,1789
7/4/2015 11:15,62570,63839,25982,22972,1793
7/4/2015 11:30,62973,63957,26574,23573,1792
7/4/2015 11:45,62789,63892,27026,24052,1772
7/4/2015 12:00,62173,63551,27403,24450,1744
7/4/2015 12:15,61615,62872,27688,24758,1748
7/4/2015 12:30,61332,62513,27910,24999,1757
7/4/2015 12:45,61019,62085,27989,25092,1773
7/4/2015 13:00,60583,61452,27970,25114,1765
7/4/2015 13:15,60119,60764,27866,25079,1741
7/4/2015 13:30,59681,60625,27708,24983,1727
7/4/2015 13:45,59161,59974,27406,24761,1692
7/4/2015 14:00,58951,59504,27058,24473,1672
7/4/2015 14:15,58731,59268,26636,24121,1630
7/4/2015 14:30,58372,59240,26155,23710,1591
7/4/2015 14:45,58072,59187,25507,23117,1570
7/4/2015 15:00,58047,58923,24796,22477,1528
7/4/2015 15:15,58019,58763,24016,21769,1481
7/4/2015 15:30,57919,58683,23184,21002,1436
7/4/2015 15:45,57743,58573,22244,20131,1393
7/4/2015 16:00,57792,58341,21176,19179,1397
7/4/2015 16:15,57404,58417,20074,18124,1414
7/4/2015 16:30,56908,58379,18926,17016,1437
7/4/2015 16:45,56671,58391,17736,15831,1495
7/4/2015 17:00,56671,58470,16462,14589,1517
7/4/2015 17:15,56912,58477,15146,13278,1547
7/4/2015 17:30,56444,58666,13793,11949,1558
7/4/2015 17:45,56225,58511,12382,10537,1593
7/4/2015 18:00,56102,58437,11069,9194,1619
7/4/2015 18:15,56110,58579,9917,7956,1660
7/4/2015 18:30,56055,58435,8841,6776,1719
7/4/2015 18:45,55457,57856,7911,5722,1795
7/4/2015 19:00,55336,58016,7126,4759,1902
7/4/2015 19:15,55186,57907,6447,3851,2028
7/4/2015 19:30,54771,57622,5910,3069,2171
7/4/2015 19:45,54164,57187,5526,2408,2349
7/4/2015 20:00,53652,56901,5165,1838,2509
7/4/2015 20:15,52754,55859,4776,1308,2659
7/4/2015 20:30,52079,54901,4408,810,2800
7/4/2015 20:45,51762,54346,4285,530,2962
7/4/2015 21:00,51395,54479,4186,306,3123
7/4/2015 21:15,51027,54053,4062,135,3233
7/4/2015 21:30,50694,54168,3996,28,3337
7/4/2015 21:45,50579,54644,4042,7,3465
7/4/2015 22:00,50959,55082,4114,0,3601
7/4/2015 22:15,50627,54429,4218,0,3737
7/4/2015 22:30,49678,53208,4291,0,3842
7/4/2015 22:45,48970,52060,4349,0,3931
7/4/2015 23:00,48188,51312,4402,0,3972
7/4/2015 23:15,47153,50055,4284,0,3867
7/4/2015 23:30,46486,49095,4237,0,3833
7/4/2015 23:45,45704,48677,4165,0,3773
7/5/2015 0:00,44659,48123,3974,0,3561
7/5/2015 0:15,44061,47271,3872,0,3482
7/5/2015 0:30,43475,46607,3759,0,3389
7/5/2015 0:45,42821,45505,3657,0,3306
7/5/2015 1:00,42127,44924,3573,0,3241
7/5/2015 1:15,41720,44203,3487,0,3172
7/5/2015 1:30,41190,43354,3441,0,3143
7/5/2015 1:45,40787,43219,3417,0,3138
7/5/2015 2:00,40398,42795,3132,0,2868
7/5/2015 2:15,40048,42776,3068,0,2807
7/5/2015 2:30,39728,42886,3003,0,2744
7/5/2015 2:45,39444,42287,2972,0,2716
7/5/2015 3:00,39345,42120,2955,0,2702
7/5/2015 3:15,38981,41891,2941,0,2692
7/5/2015 3:30,39132,41733,2926,0,2683
7/5/2015 3:45,38755,42029,2919,0,2681
7/5/2015 4:00,38831,41739,2899,0,2667
7/5/2015 4:15,38505,41985,2864,0,2640
7/5/2015 4:30,38536,41983,2846,0,2629
7/5/2015 4:45,38354,41892,2799,2,2587
7/5/2015 5:00,38357,41691,2745,28,2515
7/5/2015 5:15,38027,41274,2726,113,2421
7/5/2015 5:30,37861,41487,2745,248,2312
7/5/2015 5:45,37920,41507,2890,522,2193
7/5/2015 6:00,38642,41948,3083,913,2080
7/5/2015 6:15,38925,42460,3329,1356,1890
7/5/2015 6:30,39486,42907,3669,1880,1712
7/5/2015 6:45,40076,43660,4265,2638,1556
7/5/2015 7:00,41241,44517,5006,3518,1423
7/5/2015 7:15,41990,45152,5876,4485,1333
7/5/2015 7:30,43018,45966,6841,5538,1254
7/5/2015 7:45,43912,46877,7925,6694,1188
7/5/2015 8:00,45178,48043,9056,7893,1128
7/5/2015 8:15,46153,48939,10219,9112,1075
7/5/2015 8:30,46913,49529,11390,10354,1006
7/5/2015 8:45,47722,50299,12627,11632,966
7/5/2015 9:00,48748,51288,13837,12876,933
7/5/2015 9:15,49735,51944,15060,14063,969
7/5/2015 9:30,50426,52847,16229,15215,988
7/5/2015 9:45,51206,53212,17384,16355,1002
7/5/2015 10:00,51983,53952,18483,17448,1006
7/5/2015 10:15,52734,54700,19495,18471,994
7/5/2015 10:30,53310,55217,20435,19405,999
7/5/2015 10:45,53832,55465,21233,20209,993
7/5/2015 11:00,54668,56228,21976,20938,1002
7/5/2015 11:15,55257,57009,22662,21603,1017
7/5/2015 11:30,55901,57183,23284,22204,1032
7/5/2015 11:45,55834,57198,23761,22660,1045
7/5/2015 12:00,55390,57049,24198,23041,1085
7/5/2015 12:15,55105,56616,24498,23352,1066
7/5/2015 12:30,54835,55830,24774,23597,1091
7/5/2015 12:45,54326,55481,24897,23672,1132
7/5/2015 13:00,53934,55014,24932,23672,1159
7/5/2015 13:15,53431,54606,24941,23616,1211
7/5/2015 13:30,53087,54336,24870,23510,1233
7/5/2015 13:45,52737,54242,24680,23250,1290
7/5/2015 14:00,52552,53982,24429,22923,1339
7/5/2015 14:15,52248,54052,24098,22526,1387
7/5/2015 14:30,52008,53533,23697,22072,1420
7/5/2015 14:45,51886,53461,23143,21443,1477
7/5/2015 15:00,51586,53230,22498,20769,1532
7/5/2015 15:15,51384,53156,21825,20029,1601
7/5/2015 15:30,51419,53020,21054,19211,1652
7/5/2015 15:45,51447,52574,20151,18264,1697
7/5/2015 16:00,51365,52840,19158,17222,1752
7/5/2015 16:15,51303,52574,18091,16097,1808
7/5/2015 16:30,51008,52457,16982,14939,1855
7/5/2015 16:45,51259,52292,15933,13819,1924
7/5/2015 17:00,51676,52890,14823,12658,1975
7/5/2015 17:15,51705,53419,13757,11461,2109
7/5/2015 17:30,52010,54256,12712,10271,2256
7/5/2015 17:45,52113,54271,11684,9114,2386
7/5/2015 18:00,52162,54816,10718,7994,2539
7/5/2015 18:15,52107,55754,9749,6913,2649
7/5/2015 18:30,52333,56142,8851,5887,2774
7/5/2015 18:45,52403,55829,8051,4966,2894
7/5/2015 19:00,52309,55705,7327,4116,3017
7/5/2015 19:15,52080,56411,6734,3337,3197
7/5/2015 19:30,52003,55827,6300,2657,3436
7/5/2015 19:45,51791,55262,5959,2102,3643
7/5/2015 20:00,51844,54752,5629,1608,3806
7/5/2015 20:15,51563,54440,5209,1094,3903
7/5/2015 20:30,50975,54597,4782,612,3963
7/5/2015 20:45,50762,53625,4589,351,4034
7/5/2015 21:00,50572,53472,4505,177,4121
7/5/2015 21:15,50520,54051,4551,72,4262
7/5/2015 21:30,50518,53894,4640,19,4394
7/5/2015 21:45,51134,53693,4768,5,4524
7/5/2015 22:00,51735,55052,4960,0,4696
7/5/2015 22:15,51614,53981,5201,0,4876
7/5/2015 22:30,50834,53378,5452,0,5066
7/5/2015 22:45,49928,52358,5716,0,5273
7/5/2015 23:00,48850,52104,6104,0,5474
7/5/2015 23:15,47750,51405,6374,0,5648
7/5/2015 23:30,46998,51624,6628,0,5809
7/5/2015 23:45,46408,50851,6919,0,6006
7/6/2015 0:00,46401,48869,8039,0,7016
7/6/2015 0:15,45988,47882,8501,0,7347
7/6/2015 0:30,45498,47790,8961,0,7672
7/6/2015 0:45,44960,47360,9409,0,7985
7/6/2015 1:00,44532,46992,9888,0,8359
7/6/2015 1:15,44183,45777,10415,0,8815
7/6/2015 1:30,43893,44913,10943,0,9271
7/6/2015 1:45,43581,45468,11440,0,9695
7/6/2015 2:00,43337,46149,14910,0,13119
7/6/2015 2:15,43188,45367,15121,0,13328
7/6/2015 2:30,43143,45305,15312,0,13516
7/6/2015 2:45,43018,45384,15517,0,13719
7/6/2015 3:00,43234,46116,15683,0,13885
7/6/2015 3:15,43110,46063,15718,0,13927
7/6/2015 3:30,43388,45939,15740,0,13953
7/6/2015 3:45,43300,46364,15775,0,13993
7/6/2015 4:00,43953,46899,15879,0,14098
7/6/2015 4:15,44245,47126,16014,0,14223
7/6/2015 4:30,44795,47135,16149,0,14349
7/6/2015 4:45,45292,47484,16252,1,14442
7/6/2015 5:00,47064,48716,16138,19,14460
7/6/2015 5:15,47471,49340,16178,82,14428
7/6/2015 5:30,48855,50864,16260,189,14393
7/6/2015 5:45,50515,53118,16405,384,14335
7/6/2015 6:00,54254,57148,16610,669,14250
7/6/2015 6:15,57170,60592,16847,1047,14099
7/6/2015 6:30,59233,63091,17200,1523,13966
7/6/2015 6:45,60985,64768,17733,2179,13833
7/6/2015 7:00,63419,67370,18327,2907,13693
7/6/2015 7:15,65028,69305,18944,3683,13530
7/6/2015 7:30,66557,70157,19634,4520,13380
7/6/2015 7:45,67404,71107,20411,5444,13230
7/6/2015 8:00,68865,72176,21245,6413,13095
7/6/2015 8:15,69352,72595,22116,7410,12970
7/6/2015 8:30,69834,73410,23030,8438,12858
7/6/2015 8:45,70035,74124,24001,9523,12745
7/6/2015 9:00,69743,74039,24960,10604,12637
7/6/2015 9:15,70270,74340,25893,11673,12513
7/6/2015 9:30,70523,74831,26841,12751,12394
7/6/2015 9:45,71022,75268,27807,13856,12265
7/6/2015 10:00,71602,75565,28804,14956,12169
7/6/2015 10:15,71932,75938,29789,16000,12117
7/6/2015 10:30,72853,76101,30710,16981,12065
7/6/2015 10:45,73120,76729,31592,17895,12038
7/6/2015 11:00,73525,76936,32411,18755,12001
7/6/2015 11:15,74065,77395,33187,19555,11982
7/6/2015 11:30,74355,77509,33914,20289,11981
7/6/2015 11:45,74301,77729,34595,20963,11995
7/6/2015 12:00,73492,77233,35043,21549,11934
7/6/2015 12:15,72915,76708,35488,22041,11890
7/6/2015 12:30,72852,76502,35875,22468,11850
7/6/2015 12:45,72887,76261,36166,22773,11838
7/6/2015 13:00,73109,76408,36367,23041,11773
7/6/2015 13:15,73134,76501,36493,23289,11651
7/6/2015 13:30,72478,76069,36572,23477,11542
7/6/2015 13:45,72032,75311,36536,23547,11435
7/6/2015 14:00,71219,74727,36401,23543,11305
7/6/2015 14:15,71236,74633,36130,23462,11114
7/6/2015 14:30,70941,74224,35755,23312,10890
7/6/2015 14:45,70864,73835,35178,22947,10675
7/6/2015 15:00,70935,73580,34545,22527,10468
7/6/2015 15:15,70175,72759,33746,21969,10229
7/6/2015 15:30,70063,72379,32863,21338,9977
7/6/2015 15:45,69428,71999,31893,20618,9731
7/6/2015 16:00,69469,71843,30628,19832,9453
7/6/2015 16:15,68915,71350,29367,18879,9151
7/6/2015 16:30,68179,70797,28024,17858,8834
7/6/2015 16:45,67754,70577,26694,16846,8511
7/6/2015 17:00,67201,70655,25286,15748,8208
7/6/2015 17:15,67441,70291,23678,14489,7864
7/6/2015 17:30,67168,70125,22021,13195,7508
7/6/2015 17:45,67025,70195,20289,11825,7151
7/6/2015 18:00,66645,69782,18546,10450,6791
7/6/2015 18:15,66254,69377,16809,9085,6435
7/6/2015 18:30,66408,69725,15090,7747,6068
7/6/2015 18:45,66152,69779,13453,6497,5695
7/6/2015 19:00,65748,69456,11937,5346,5339
7/6/2015 19:15,65515,69060,10571,4304,5020
7/6/2015 19:30,65144,68928,9336,3402,4693
7/6/2015 19:45,64820,68567,8300,2689,4374
7/6/2015 20:00,63889,67479,7382,2094,4073
7/6/2015 20:15,62949,66133,6564,1549,3837
7/6/2015 20:30,62324,65347,5778,1018,3615
7/6/2015 20:45,61734,64610,5160,639,3408
7/6/2015 21:00,61128,63920,4644,356,3208
7/6/2015 21:15,60491,63165,4242,159,3042
7/6/2015 21:30,59913,62807,3928,30,2888
7/6/2015 21:45,59499,62283,3772,8,2790
7/6/2015 22:00,59074,62314,3576,0,2643
7/6/2015 22:15,58528,61801,3415,0,2515
7/6/2015 22:30,57269,60861,3266,0,2397
7/6/2015 22:45,56116,59474,3110,0,2275
7/6/2015 23:00,54522,57816,2906,0,2170
7/6/2015 23:15,53070,56717,2818,0,2094
7/6/2015 23:30,52126,55535,2725,0,2018
7/6/2015 23:45,51150,54848,2655,0,1960
7/7/2015 0:00,51018,54115,2434,0,1759
7/7/2015 0:15,50523,52676,2412,0,1747
7/7/2015 0:30,50009,52163,2375,0,1722
7/7/2015 0:45,49741,51521,2320,0,1678
7/7/2015 1:00,48808,50673,2277,0,1645
7/7/2015 1:15,48440,50324,2235,0,1612
7/7/2015 1:30,48194,50047,2213,0,1599
7/7/2015 1:45,47828,49484,2192,0,1586
7/7/2015 2:00,47440,49098,2128,0,1537
7/7/2015 2:15,47195,48781,2150,0,1567
7/7/2015 2:30,47212,48761,2137,0,1564
7/7/2015 2:45,47175,48735,2142,0,1582
7/7/2015 3:00,47240,48552,2143,0,1593
7/7/2015 3:15,47296,48751,2145,0,1601
7/7/2015 3:30,47461,48842,2164,0,1626
7/7/2015 3:45,47423,49068,2183,0,1651
7/7/2015 4:00,47831,49300,2078,0,1669
7/7/2015 4:15,48179,49568,2117,0,1697
7/7/2015 4:30,48318,49911,2154,0,1719
7/7/2015 4:45,48836,50208,2179,1,1732
7/7/2015 5:00,50247,51500,2244,28,1752
7/7/2015 5:15,50378,52119,2382,113,1783
7/7/2015 5:30,51639,53362,2584,254,1820
7/7/2015 5:45,53077,55180,2915,534,1849
7/7/2015 6:00,56711,58575,3344,907,1872
7/7/2015 6:15,59298,61284,3802,1331,1867
7/7/2015 6:30,61452,63196,4399,1879,1873
7/7/2015 6:45,63119,64985,5239,2684,1867
